ID,Title,SKU,"Product Type","Parent Product ID",_isbn_text_field,epub_uuid
4798,"Skúli skelfir og Bína brjálaða",113689,variable,4797,9789935113689,
4802,"Fórnargjöf Móloks: Rebecka Martinsson #5",113719,variable,4801,9789935113719,
4806,Sáttmálinn,113726,variable,4805,9789935113726,
4811,"Vísindabók Villa 1",113733,variable,4810,9789935113733,
4815,"Hodja og töfrateppið",113740,variable,4814,9789935113740,
4819,"Ljóð tíma safn",113757,variable,4818,9789935113757,
4823,"Annáll eldsins",113764,variable,4822,9789935113764,
4828,"Í nándinni - innlifun og umhyggja",113771,variable,4827,9789935113771,
4832,"Veiðar á villtum fuglum og spendýrum",113788,variable,4831,9789935113788,
4837,"Til Eyja",113795,variable,4836,9789935113795,
4843,"Fagur fiskur",113801,variable,4842,9789935113801,
4847,"Hvar er Valli? Ævintýraferðin",113818,variable,4846,9789935113818,
4851,"Hvar er Valli? Hollywood",113825,variable,4850,9789935113825,
4855,"Lífsreglur Ólafíu Arndísar",113832,variable,4854,9789935113832,
4859,"Kafteinn Ofurbrók og hefnd geislavirku róbótabrókanna",113849,variable,4858,9789935113849,
4863,"Harpa - from Dream to Reality",113856,variable,4862,9789935113856,
4867,"Sandmaðurinn: Joona Linna #4",113870,variable,4866,9789935113870,
4871,Grimmd,113887,variable,4870,9789935113887,
4879,"Glæpurinn - ástarsaga",113900,variable,4878,9789935113900,
4883,"Dísusaga - konan með gulu töskuna",113917,variable,4882,9789935113917,
4889,"Mánasteinn - drengurinn sem aldrei var til",113924,variable,4888,9789935113924,
4893,"Látið síga piltar",113931,variable,4892,9789935113931,
4897,"Sigrún og Friðgeir - Ferðasaga",113955,variable,4896,9789935113955,
4901,Sæmd,113962,variable,4900,9789935113962,
4907,"Reimleikar í Reykjavík",113979,variable,4906,9789935113979,
4911,"The Haunting of Reykjavík",113986,variable,4910,9789935113986,
4916,"Og fjöllin endurómuðu",113993,variable,4915,9789935113993,
4920,"Ólæsinginn sem kunni að reikna",114006,variable,4919,9789935114006,
4924,"Eiðrofinn: Nicolas Flamel #5",114013,variable,4923,9789935114013,
4928,"Stúlka með maga: skáldættarsaga",114020,variable,4927,9789935114020,
4932,"Karólína Lárusdóttir",114037,variable,4931,9789935114037,
4939,HHhH,114129,variable,4938,9789935114129,
4944,Sonnettugeigur,114136,variable,4943,9789935114136,
4949,Eftirköstin,114143,variable,4948,9789935114143,
4953,"Eða deyja ella: Jack Reacher #2",114181,variable,4952,9789935114181,
4958,Piparkökuhúsið,114198,variable,4957,9789935114198,
4962,"Þarf ég að deyja ef ég vil ekki lifa?",114273,variable,4961,9789935114273,
4966,Paradísarfórn,114280,variable,4965,9789935114280,
4970,"Martröð Skúla Skelfis",114303,variable,4969,9789935114303,
4974,"Skúli Skelfir - Risaeðlur",114310,variable,4973,9789935114310,
4978,"Skúli skelfir og draugarnir",114327,variable,4977,9789935114327,
4982,"Víkingarnir: norrænir sæfarar",114334,variable,4981,9789935114334,
4986,"Litla hugsanabókin",114341,variable,4985,9789935114341,
4990,"20 tilefni til dagdrykkju",114358,variable,4989,9789935114358,
4994,Uppreisn,114365,variable,4993,9789935114365,
4998,"Flugvélar í máli og myndum",114372,variable,4997,9789935114372,
5006,"Bragð af ást",114396,variable,5005,9789935114396,
5012,"Fjögur skáld: upphaf nútímaljóðlistar á íslensku",114419,variable,5011,9789935114419,
5016,"Fúsi froskagleypir",114440,variable,5015,9789935114440,
5022,"Króm og hvítir hringir: klassískir bílar í máli og myndum",114457,variable,5021,9789935114457,
5025,"Trolls' Cathedral",114464,variable,5024,9789935114464,
5030,"Ævintýraferð fakírsins sem festist inni í IKEA skáp",114471,variable,5029,9789935114471,
5034,"Jólin hans Hallgríms",114488,variable,5033,9789935114488,
5041,Náðarstund,114495,variable,5040,9789935114495,
5046,"Undraheimurinn minn - Tommi Teits",114518,variable,5045,9789935114518,
5050,"Saga þeirra, sagan mín",114525,variable,5049,9789935114525,
5054,"Síðasti galdrameistarinn",114532,variable,5053,9789935114532,
5059,Kvíðasnillingarnir,114549,variable,5058,9789935114549,
5063,"Vísindabók Villa 2",114556,variable,5062,9789935114556,
5067,Táningabók,114563,variable,5066,9789935114563,
5071,Englaryk,114570,variable,5070,9789935114570,
5075,"Töfradísin: Nicolas Flamel #6",114587,variable,5074,9789935114587,
5079,KOK,114594,variable,5078,9789935114594,
5084,"Hot Stuff",114600,variable,5083,9789935114600,
5088,"Artemis Fowl - Berserkjahliðið",114617,variable,5087,9789935114617,
5093,Skuggahliðin,114624,variable,5092,9789935114624,
5097,"Veraldarsaga mín - ævisaga hugmynda",114631,variable,5096,9789935114631,
5101,"Þrír sneru aftur",114648,variable,5100,9789935114648,
5105,"Hátíð merkingarleysunnar",114655,variable,5104,9789935114655,
5111,"Bonita Avenue",114662,variable,5110,9789935114662,
5115,"Kátt skinn (og gloría)",114679,variable,5114,9789935114679,
5125,"Ekki snúa aftur: Jack Reacher #18",114693,variable,5124,9789935114693,
5129,"Mamma, pabbi, barn",114709,variable,5128,9789935114709,
5138,"Sveitin í sálinni",114761,variable,5137,9789935114761,
5145,"Kafteinn Ofurbrók og endurkoma Túrbó 2000 klósettsins",114778,variable,5144,9789935114778,
5150,"Hugsaðu um köttinn þinn",114785,variable,5149,9789935114785,
5154,"Hugsaðu um hundinn þinn",114792,variable,5153,9789935114792,
5158,Davíðsstjörnur,114808,variable,5157,9789935114808,
5165,"Heavenly Stuff",114822,variable,5164,9789935114822,
5170,Krakkaskrattar,114839,variable,5169,9789935114839,
5175,Gildran,114846,variable,5174,9789935114846,
5180,"Svo þú villist ekki í hverfinu hérna",114853,variable,5179,9789935114853,
5185,"Etta og Otto og Russel og James",114860,variable,5184,9789935114860,
5190,"Ljós af hafi",114877,variable,5189,9789935114877,
5194,Rótlaus,114884,variable,5193,9789935114884,
5200,"Freyja og Fróði í sundi",114891,variable,5199,9789935114891,
5204,"Freyja og Fróði hjá tannlækni",114907,variable,5203,9789935114907,
5211,"Afturgangan: Harry Hole #9",114914,variable,5210,9789935114914,
5215,"Traktorar í máli og myndum",114938,variable,5214,9789935114938,
5219,"Heimsmetabók Skúla skelfis",114945,variable,5218,9789935114945,
5223,Flækingurinn,114952,variable,5222,9789935114952,
5227,"Iceland Colours + Patterns",114969,variable,5226,9789935114969,
5231,"Wild Stuff",114976,variable,5230,9789935114976,
5236,"Mömmubitar - næring og hollusta á meðgöngu",114983,variable,5235,9789935114983,
5240,Flekklaus,114990,variable,5239,9789935114990,
5245,"Vertu úlfur: wargus esto",115003,variable,5244,9789935115003,
5252,"Doktor Proktor og tímabaðkarið",115096,variable,5251,9789935115096,
5256,"Bókin um veginn",115102,variable,5255,9789935115102,
5260,Alkemistinn,115119,variable,5259,9789935115119,
5266,Vesturfarasögurnar,115126,variable,5265,9789935115126,
5270,"Skúli skelfir og töfratómatsósan",115140,variable,5269,9789935115140,
5274,"Hrellirinn: Joona Linna #5",115164,variable,5273,9789935115164,
5278,"Skúli skelfir og múmían",115171,variable,5277,9789935115171,
5286,"Gæðastjórnun – Samræmi, samhljómur og skipulag",115188,variable,5285,9789935115188,
5290,"The Ax and the Earth",115195,variable,5289,9789935115195,
5294,"Ljóðasafn - Vilborg Dagbjartsdóttir",115201,variable,5293,9789935115201,
5299,"Fjársjóður herra Isakowitz",115218,variable,5298,9789935115218,
5303,"Blóð í snjónum",115225,variable,5302,9789935115225,
5307,"Villta hliðin",115232,variable,5306,9789935115232,
5312,"Við sem erum blind og nafnlaus",115249,variable,5311,9789935115249,
5316,"Meira blóð",115263,variable,5315,9789935115263,
5321,"Mörk - saga mömmu",115270,variable,5320,9789935115270,
5326,"Stríðsárin 1938-1945",115287,variable,5325,9789935115287,
5330,"Stjörnubók - stafirnir",115294,variable,5329,9789935115294,
5334,"Stjörnubók - fyrstu orðin",115300,variable,5333,9789935115300,
5338,"Stjörnubók - litlir og stórir stafir",115317,variable,5337,9789935115317,
5342,"Stjörnubók - tölurnar 1-10",115324,variable,5341,9789935115324,
5346,"Skutlubók Villa",115331,variable,5345,9789935115331,
5350,"Ljóð vega safn",115348,variable,5349,9789935115348,
5364,Vetrarfrí,115492,variable,5363,9789935115492,
5369,"On the road in Iceland",115508,variable,5368,9789935115508,
5373,"Puffin Stuff",115515,variable,5372,9789935115515,
5381,"Gráspörvar og ígulker",115539,variable,5380,9789935115539,
5386,"Fram hjá",115546,variable,5385,9789935115546,
5391,"Síðasta ástarjátningin",115553,variable,5390,9789935115553,
5395,"Sjóveikur í München",115607,variable,5394,9789935115607,
5399,"Þá hló Skúli: saga Skúla Alexanderssonar",115614,variable,5398,9789935115614,
5407,"Leitin að tilgangi unglingsins",115621,variable,5406,9789935115621,
5411,"Mamúska: saga um mína pólsku ömmu",115652,variable,5410,9789935115652,
5415,"Víga-Anders og vinir hans",115690,variable,5414,9789935115690,
5419,"Litabókin hans Nóa",115713,variable,5418,9789935115713,
5423,"Doktor Proktor og prumpuduftið",115720,variable,5422,9789935115720,
5428,"Vísindabók Villa - geimurinn og geimferðir",115737,variable,5427,9789935115737,
5432,"Og svo tjöllum við okkur í rallið: Bókin um Thor",115744,variable,5431,9789935115744,
5436,"Egils sögur - á meðan ég man",115768,variable,5435,9789935115768,
5440,Syndarinn,115805,variable,5439,9789935115805,
5445,"Stúlka með höfuð",115812,variable,5444,9789935115812,
5449,Rusladrekinn,115843,variable,5448,9789935115843,
5453,Iréne,115942,variable,5452,9789935115942,
5458,"Íslenska litabókin",115959,variable,5457,9789935115959,
5463,Fyrirvari,115966,variable,5462,9789935115966,
5473,Smámyndasmiðurinn,116031,variable,5472,9789935116031,
5477,"This is Iceland",116055,variable,5476,9789935116055,
5483,"Cold Stuff",116062,variable,5482,9789935116062,
5490,"Tröllin í fjöllunum: 35 sögur úr safni Jóns Árnasonar",116185,variable,5489,9789935116185,
5493,"The Troll in the Knolls: 35 Icelandic Folk and Fairy Tales",116192,variable,5492,9789935116192,
5498,"Die Trolle in den Bergen: 35 isländische Volksagen und Märchen",116208,variable,5497,9789935116208,
5502,"This is the Icelandic horse",116215,variable,5501,9789935116215,
5506,"Freyja og Fróði í klippingu",116246,variable,5505,9789935116246,
5510,"Freyja og Fróði geta ekki sofnað",116253,variable,5509,9789935116253,
5522,"Skúli skelfir og bölvun mannætunnar",116406,variable,5521,9789935116406,
5525,"Ráðgátubók Villa",116529,variable,5524,9789935116529,
5530,Ástkær,11690,variable,5529,9789979301059,
5636,"Fyrir miðjum firði",123fyrir,variable,5635,9789979778929,
5647,"Grænlenski galdramaðurinn",123graen,variable,5646,9789979778165,
5653,Harpa,123harpa,variable,5652,9789979778462,
5672,"Jón lögga",123jon,variable,5671,9789979778905,
5692,"Ný von að morgni",123nyvon,variable,5691,9789979778837,
5712,"Saltstorkin bros",123salt,variable,5711,9789979778158,
5771,"Ilmur af draumi - ljóð",1250,variable,5770,9789979200758,
5790,Bergmál,12830,variable,5789,9789979309734,
5826,"Skellibjalla og leyndardómur álfanna",130006,variable,5825,9789935130006,
5829,"Leikið við Simba",130013,variable,5828,9789935130013,
5832,"Ég finn hunangslykt",130020,variable,5831,9789935130020,
5835,"Zen og listin að viðhalda vélh",130112,variable,5834,9789935130112,
5840,"Galdrakarlinn í Oz",130129,variable,5839,9789935130129,
5867,"Have Fun in Iceland",130419,variable,5866,9789935130419,
5870,"Viel Spass in Iceland",130426,variable,5869,9789935130426,
5873,"L´Islande en S´Amusant",130433,variable,5872,9789935130433,
5876,"Bílar 2 + CD",130488,variable,5875,9789935130488,
5882,"Sögusafn - Vinasögur",130525,variable,5881,9789935130525,
5885,"Dýr sléttunnar",130532,variable,5884,9789935130532,
5888,"Galdrakarlinn í Oz - þrautabók",130556,variable,5887,9789935130556,
5897,"Fríða og dýrið - Kvöldsagan mín",130631,variable,5896,9789935130631,
5900,"Bambi - Kvöldsagan mín",130648,variable,5899,9789935130648,
5903,"Skellur og fyrsti snjórinn",130679,variable,5902,9789935130679,
5906,"Bangsímon - ekkert að gera dagurinn",130686,variable,5905,9789935130686,
5909,"Góðir vinir",130709,variable,5908,9789935130709,
5915,"Bangsímon - þrautabók m/límmið",130815,variable,5914,9789935130815,
5918,"Skellibjalla í vandræðum",130822,variable,5917,9789935130822,
5921,"Föndur og fínheit með Ömmu Önd",130839,variable,5920,9789935130839,
5924,"Sögusafn - Prinsessusögur",130846,variable,5923,9789935130846,
5933,"Prinsessur - lærum að teikna",130914,variable,5932,9789935130914,
5939,"Ég fer í fríið m. Andrési og f",130952,variable,5938,9789935130952,
5942,"Andrés Extra nr. 2",130969,variable,5941,9789935130969,
5945,"Brandarabók Andrésar nr.3",130976,variable,5944,9789935130976,
5949,"Örlög Íslands",1310,variable,5948,9789979200772,
5952,Andrésína,131003,variable,5951,9789935131003,
5961,"Stóra Disney heimilisréttabókin",131089,variable,5960,9789935131089,
5964,"Lærum að teikna Andrés & félag",131102,variable,5963,9789935131102,
5967,Líkaminn,131119,variable,5966,9789935131119,
5970,"Partíbók fjölskyldunnar",131140,variable,5969,9789935131140,
5973,"Risasyrpa - Hetjur Andabæjar",131225,variable,5972,9789935131225,
5978,"Risasyrpa - Fjársjóðsleit",131249,variable,5977,9789935131249,
5981,"Guffi grillar",131256,variable,5980,9789935131256,
5988,"Jólasyrpa 2013",131409,variable,5987,9789935131409,
5994,"Förðun skref fyrir skref",131423,variable,5993,9789935131423,
5998,"Í tilefni dagsins",131492,variable,5997,9789935131492,
6005,Lokkar,131539,variable,6004,9789935131539,
6008,"Risasyrpa - Villta vestrið",131645,variable,6007,9789935131645,
6011,"Risasyrpa - Sægarpar",131737,variable,6010,9789935131737,
6014,"Spiderman þrautabók",131751,variable,6013,9789935131751,
6020,"Flugvélar - þrautabók",131782,variable,6019,9789935131782,
6023,"Verum græn!",131812,variable,6022,9789935131812,
6028,"Surtsey í sjónmáli",131829,variable,6027,9789935131829,
6031,"Surtsey in focus",131836,variable,6030,9789935131836,
6034,"Ólafur telur upp að tíu",131911,variable,6033,9789935131911,
6037,"Anna og Elsa eignast nýjan vin",131942,variable,6036,9789935131942,
6040,"Risasyrpa - Á framandi slóðum",131959,variable,6039,9789935131959,
6050,"FROZEN - Matreiðslubókin",132079,variable,6049,9789935132079,
6053,"Frozen - Þrautabók 2",132093,variable,6052,9789935132093,
6056,"Frozen - Hárbókin",132109,variable,6055,9789935132109,
6059,"Grænjaxlarnir og skjaldbakan",132116,variable,6058,9789935132116,
6062,"Frozen - ævintýri Önnu",132130,variable,6061,9789935132130,
6065,"Tröllapössun : Vetrarlokahátíðin - Frozen ævintýri",132154,variable,6064,9789935132154,
6069,"Náðu tökum á kvíða, fælni og áhyggjum",132185,variable,6068,9789935132185,
6073,"Frozen - Draumadagur Ólafs",132208,variable,6072,9789935132208,
6075,"Ævintýri í Amazon - Finnbogi og Felix",132215,variable,6074,9789935132215,
6083,"Bangsímon - Nálægt dagurinn",132260,variable,6082,9789935132260,
6085,"Leikir úr Andabæ",132284,variable,6084,9789935132284,
6091,"Risasyrpa - Sjóræningjar",132321,variable,6090,9789935132321,
6098,"Risasyrpa - Á ferðalagi",132451,variable,6097,9789935132451,
6101,"Frozen - Veislubókin",132482,variable,6100,9789935132482,
6104,"Matreiðslubókin mín og Mikka",132499,variable,6103,9789935132499,
6106,"Bra-Bra brandarar",132505,variable,6105,9789935132505,
6108,"Þankastrik 1 - 2015: Strönd",132512,variable,6107,9789935132512,
6110,"Þankastrik 2 - 2015: Garðyrkja",132529,variable,6109,9789935132529,
6112,"Finnbogi og Felix - Þakka þér Pési",132536,variable,6111,9789935132536,
6116,"Hetjuliðið: Big hero 6",132567,variable,6115,9789935132567,
6118,"Inside out - Gleði og gleðidagurinn / Svona er sorg",132574,variable,6117,9789935132574,
6120,"Bílar - ofurhugi",132581,variable,6119,9789935132581,
6124,"Kapphlaup ljósálfanna",132611,variable,6123,9789935132611,
6127,"Litríkar tilfinningar + CD",132628,variable,6126,9789935132628,
6130,"Kóngulóarmaðurinn og eðlan",132635,variable,6129,9789935132635,
6133,"Leitin að Elsu",132642,variable,6132,9789935132642,
6136,"Dóta læknir - rykugur bangsi",132659,variable,6135,9789935132659,
6139,"Hvar eru allir",132673,variable,6138,9789935132673,
6142,"Frozen - Hár og föndur",132697,variable,6141,9789935132697,
6145,"Ævintýri Bangsímons",132819,variable,6144,9789935132819,
6148,"Jólasyrpa 2015",132826,variable,6147,9789935132826,
6151,"Milla og Malla hjálpa til - Litla töskubókin mín",132918,variable,6150,9789935132918,
6155,"Góða risaeðlan - Arlo og Seppi í ævintýrum",132925,variable,6154,9789935132925,
6158,"Risasyrpa - Á fjölunum",132956,variable,6157,9789935132956,
6161,"Tölurnar - þrautabók límmiðar",132994,variable,6160,9789935132994,
6167,"Stafirnir - þrautabók límmiðar",133007,variable,6166,9789935133007,
6170,"Zootropolis þrautabók",133014,variable,6169,9789935133014,
6173,"Risasyrpa - Konungurinn af Eldey",133038,variable,6172,9789935133038,
6177,"Bókmenntakenningar fyrri alda",13500,variable,6176,9789979302407,
6200,"Brúður Fabians",140005,variable,6199,9789935140005,
6205,"Galdrameistarinn 12: Horfnir heimar",140012,variable,6204,9789935140012,
6208,"Galdrameistarinn 13: Klaustrið í Táradal",140029,variable,6207,9789935140029,
6211,"Galdrameistarinn 14 - Dóttir frostsins",140036,variable,6210,9789935140036,
6214,"Galdrameistarinn 15 - Ókunnur heimur",140043,variable,6213,9789935140043,
